N,matrix_type,beta,gamma,mse,snr_db,cosine_similarity
1,layernorm_scale,0.0,0.1,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.0,0.2,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.0,0.3,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.0,0.5,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.15,0.0,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.15,0.1,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.15,0.2,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.15,0.3,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.15,0.5,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.3,0.0,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.3,0.1,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.3,0.2,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.3,0.3,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.3,0.5,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.5,0.0,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.5,0.1,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.5,0.2,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.5,0.3,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.5,0.5,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.7,0.0,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.7,0.1,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.7,0.2,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.7,0.3,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,layernorm_scale,0.7,0.5,9.098717782762833e-06,4.400108113885816,0.7980796098709106
1,per_tile_varying,0.0,0.0,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.0,0.1,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.0,0.2,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.0,0.3,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.0,0.5,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.15,0.0,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.15,0.1,0.007684020325541496,4.448619896371505,0.8006021976470947
